src/data/unit7-ied-challenges/flashcards.ts(340,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(346,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(352,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(358,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(364,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(370,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(376,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(382,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(388,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(394,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(400,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(406,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(412,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(418,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(424,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit7-ied-challenges/flashcards.ts(430,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(318,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(324,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(330,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(336,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(342,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(348,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(354,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(360,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(366,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/data/unit8-ied-comparison/flashcards.ts(372,5): error TS2322: Type '"Master"' is not assignable to type '"Definition" | "Classification" | "Calculation" | "True/False" | "Theory" | "Technical" | "Application"'.
src/main.tsx(4,17): error TS5097: An import path can only end with a '.tsx' extension when 'allowImportingTsExtensions' is enabled.
